sexo Idade REG Q1 Q2 Q3 Ramo_atividade Ocupação UF Q402 Q403 Q404 Q405 Q406 Q407 Q501 Q502 Q7 Q8 Q12P1A Q12P2A Q12P2B Q18 Q21 Q22A P1 P8 P9 P1001 P1002 P1003 P1004 P1101 P1102 P1103 P1104 P1105 P12 P24 P25 P26 P29 P30 D4 D12A Q13B2 Q13B2A Q10A Q10B Q11 Q12P1B Q13A Q13B Q22B Q22C Q22D P1A D51 D52 Q1501 Q1502 Q1503 Q1504 Q1505 Q1506 Q1507 Q1508 Q1509 Q1510 Q1511 Q1512 Q1513 Q1514 Q1515 Q1516 Q1517 Q1518 Q1519 Q1520 Q1521 Q1522 Q1523 Q1524 Q1525 Q1526 Escolaridade Q14A Q14B P201 P203 P204 P205 P207 P208 P209 P210 P211 P212 P213 P216 P217 P215 P202 P206 P214 P18 Q1601 Q1602 Q1603 Q1604 Q1605 Q1606 Q1607 Q1608 Q1609 Q1610 Q1611 Q1612 Q1613 Q1614 Q1615 Q1616 Q1617 Q1618 Q1619 Q1620 Q1621 P301 P302 P304 P305 P308 P309 P310 P311 P312 P303 P307 P306 P401 P402 P403 P404 P405 P406 P407 P408 P409 P410 P411 P412 P5 P601 P602 P603 P604 P605 P606 P607 P608 P609 P610 P611 P612 P613 P614 P615 P616 P27 D11 D10 D9Renda D7 seq Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 final_gik1 final_gik2 final_gik3
1 7 5 4 4 5 10 4 26 7 1 7 6 7 7 7 7 6 6 1 1 2 14 7 2 2 1 3 1 7 1 7 1 5 3 1 5 5 1 3 7 2 3 1 2 1 2 2 28 6 9 1 2 2 32 6 30 2 2 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 3 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 6 12 12 12 12 12 11 12 12 11 12 12 12 2 12 12 12 8 12 12 3 2 8 2 2 8 2 7 2 2 2 8 2 6 1 1 1 3 1 6 5 1 5 3 1 3 6 11 6 11 9 9 12 11 13 9 12 9 11 11 11 6 1 5 3 2 12 2383 1754451042671767777661121472213171715315513723121222869122326302211121212121212121212121212121212121212121212121212113552222222222222222266121212121211121211121212212121281212328228272228261113165153136116119912111391291111116153212 1 0,3333 0,3333 0,3333 0 1 0
1 5 5 4 3 4 4 1 26 2 4 2 2 4 2 2 2 1 1 1 1 2 14 4 2 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 7 2 1 3 7 1 2 1 19 5 9 1 2 2 32 6 4 1 2 1 5 9 12 9 6 11 5 12 12 12 9 12 10 12 12 12 8 12 7 12 12 12 12 12 11 3 4 3 1 2 2 2 2 2 1 2 2 2 1 2 2 1 2 2 1 1 6 12 12 12 6 6 9 3 12 7 12 6 12 12 12 12 4 1 12 5 1 2 6 2 2 2 2 2 5 2 2 3 2 2 4 1 3 1 3 3 3 1 1 3 3 2 3 6 6 9 11 8 7 7 12 6 9 8 9 11 11 6 12 2 3 2 2 2384 15543441262422422211112144211211111111112272137121195912232641215912961151212129121012121281271212121212113431222221222122122116121212669312712612121212411251262222252232241313331133236691187712698911116122322 1 0,3333 0,3333 0,3333 0 0,3129 0,6871
1 4 5 3 3 3 4 1 26 2 2 3 4 2 2 2 2 2 1 1 1 2 9 5 2 2 1 2 4 2 2 3 4 2 2 2 1 1 1 2 1 2 2 1 3 1 2 2 28 4 9 1 2 2 32 6 30 2 2 6 7 7 12 8 12 12 12 12 12 12 12 12 2 12 12 5 5 12 12 12 4 6 12 12 11 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 12 12 5 1 12 11 12 12 3 12 12 12 12 12 3 12 1 12 12 12 2 1 6 5 6 3 5 6 4 1 6 2 3 3 2 4 3 3 4 4 2 3 4 3 2 3 3 4 2 4 2 3 2 3 2 3 2 3 2 3 2 2 2 10 2 1 2385 145333412622342222211129522124223422211121221312228491223263022677128121212121212121221212551212124612121175522222222222222222551212511211121231212121212312112121221656356416233243344234323342423232323232221021 1 0,3333 0,3333 0,3333 0 0,3355 0,6645
1 3 5 2 2 3 8 4 26 1 4 1 2 2 1 2 2 2 2 1 1 2 6 4 2 2 1 2 2 2 1 1 2 1 2 2 1 1 1 5 1 2 3 1 2 1 2 2 28 4 9 1 2 2 32 6 30 2 2 5 4 6 7 6 6 4 6 5 6 6 6 4 6 5 6 5 7 5 5 5 6 5 5 6 5 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 4 7 6 5 6 3 5 8 4 3 2 6 12 8 12 6 5 1 1 3 2 1 2 2 5 2 6 1 3 6 2 1 6 3 2 2 1 4 3 4 4 4 2 2 4 2 2 6 4 3 5 2 2 4 3 4 3 5 7 4 4 4 5 8 3 5 2 2 2386 13522384261412212222112642212221121221115123121222849122326302254676646566646565755565565755222222222222222124765635843261281265113212252613621632214344422422643522434357444583522 1 0,3333 0,3333 0,3333 0 0 1
2 1 5 4 4 4 10 4 26 5 1 2 2 5 4 4 1 1 2 3 3 7 14 5 2 3 1 2 3 1 2 4 2 2 3 4 2 1 1 2 1 1 2 3 4 3 7 2 28 4 17 3 16 2 32 6 30 2 2 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 6 4 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 12 4 12 5 12 12 8 12 12 1 12 12 12 12 12 12 12 1 12 12 1 2 2 5 2 6 5 6 6 2 2 6 2 3 3 2 4 2 2 4 4 2 3 4 3 1 2 2 1 2 1 3 1 2 1 2 1 2 1 2 1 2 4 5 3 9 11 2387 2154441042651225441123371452312312422342112112343722841731623263022121212121212121212121212121212121212121212121212121164522222222222222222512412512128121211212121212121211212122526566226233242244234312212131212121212453911 1 0,3333 0,3333 0,3333 0 0,866 0,134
1 3 5 3 3 4 4 1 26 1 5 1 1 3 3 1 1 2 1 1 1 2 6 2 2 2 1 2 1 5 1 5 2 2 1 1 2 1 1 5 1 2 2 3 3 1 2 2 28 4 9 1 2 2 32 6 30 2 2 7 6 8 5 6 6 8 8 7 7 6 9 8 4 6 4 7 5 7 6 7 9 7 6 6 6 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 5 5 7 7 5 7 8 4 7 8 6 2 5 8 6 8 7 6 2 5 1 6 2 4 2 2 6 2 2 6 2 2 6 2 3 3 2 4 2 3 4 4 2 3 4 3 2 4 3 4 2 4 2 4 3 1 4 3 3 2 3 3 2 4 3 3 2 1 2388 135334412615113311211126222121515221121151223312228491223263022768566887769846475767976667552222222222222221255775784786258687625162422622622623324234423432434242431433233243321 1 0,3333 0,3333 0,3333 0,0239 0 0,9761
2 6 5 4 4 4 10 4 26 1 5 1 5 1 1 4 5 1 1 4 4 7 14 3 2 2 1 1 1 4 2 1 1 5 1 1 1 1 2 12 8 2 1 3 5 1 2 2 28 5 17 1 2 2 32 6 30 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 6 1 12 1 1 4 12 11 4 12 11 1 1 12 12 12 12 4 1 12 1 1 8 1 2 4 6 1 2 8 8 2 3 1 4 1 1 3 1 1 4 3 3 1 3 4 2 11 6 1 6 11 1 11 6 11 1 11 11 11 11 11 11 16 2 5 2 14 2389 26544410426151511451144714322111421151111212821351222851712232630221111111111111111111111111123422222222222222212611211412114121111121212124112118124612882314113114331342116161111161111111111111111625214 1 0,3333 0,3333 0,3333 0,5492 0,4508 0
2 4 5 4 4 7 4 3 26 1 5 1 5 1 1 1 5 1 1 5 1 4 14 5 2 2 1 2 1 5 1 1 1 5 5 1 5 1 2 5 1 2 2 3 3 5 7 2 28 5 17 5 16 2 32 6 30 2 2 3 1 1 12 1 1 12 1 12 12 12 12 12 1 12 2 1 12 12 1 1 12 1 12 1 11 9 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 12 12 1 2 12 1 1 1 6 12 12 12 1 12 12 1 1 12 1 1 5 6 6 5 6 6 5 5 6 3 6 5 4 4 4 4 4 4 4 4 4 4 4 4 2 1 1 1 1 1 1 6 4 1 1 1 1 1 6 1 1 18 6 11 2 3 2390 245447432615151115115141452212151115515125122335722851751623263022311121112112121212121122112121112112111955222222222222222225112121212111612121211212111211566566556365444444444444211111164111116111861123 1 0,3333 0,3333 0,3333 0,6285 0,3715 0
2 3 5 1 1 3 10 4 26 4 5 4 5 4 4 4 5 1 6 1 1 1 14 4 2 2 1 1 1 4 4 4 4 5 6 5 4 1 1 5 3 2 1 1 2 1 2 2 28 5 5 1 2 2 32 6 30 2 2 11 11 6 6 6 12 9 8 12 12 12 6 6 8 7 12 7 12 6 6 7 6 9 12 12 11 7 5 5 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 5 6 6 12 8 9 6 8 6 12 11 10 12 8 6 6 12 7 10 1 1 1 1 6 6 6 6 2 6 6 2 1 6 6 4 4 4 3 3 3 4 4 2 3 4 3 2 1 1 1 1 6 1 9 1 1 1 6 1 1 6 1 8 4 6 11 9 14 2391 2351131042645454445161111442211144445654115321121222855122326302211116661298121212668712712667691212117552222222212222222256612896861211101286612710111166662662166444333442343211116191116116184611914 1 0,3333 0,3333 0,3333 0,1783 0,2966 0,5251
2 2 5 4 4 4 10 4 26 1 5 1 4 1 1 4 5 1 1 5 5 7 14 5 2 2 1 1 1 5 1 1 2 1 1 1 5 1 1 5 1 2 2 3 2 5 7 2 28 3 17 1 15 2 32 6 30 2 2 1 5 8 12 4 12 12 5 12 12 12 11 4 7 12 12 5 12 4 7 12 12 6 12 12 11 5 1 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 6 12 12 5 1 12 9 3 12 1 12 12 12 12 12 12 2 1 12 12 1 6 1 5 3 5 1 1 5 1 1 5 1 4 1 3 3 3 3 3 3 3 3 4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 6 2 2 2 2 5 5 9 14 2392 22544410426151411451155714522111511211151151223257228317115232630221581241212512121211471212512471212612121151322222222222222212161212511293121121212121212211212161535115115141333333334322222222222226222255914 1 0,3333 0,3333 0,3333 0 0,5704 0,4296
1 6 5 3 3 5 4 3 26 4 4 4 7 3 4 4 2 1 2 5 5 7 14 2 2 2 1 2 2 2 4 4 2 4 4 2 2 1 2 2 7 2 2 3 2 5 7 2 28 4 17 5 16 2 32 6 30 2 2 12 12 12 12 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 2 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 12 6 6 1 1 11 6 12 6 6 1 11 12 12 6 11 1 11 6 1 2 6 6 6 6 1 2 2 2 3 6 2 3 4 3 3 3 4 4 4 4 4 3 3 2 11 11 11 11 11 11 11 11 11 1 11 11 11 11 11 1 12 6 11 2 3 2393 16533543264447344212557142221222442442212272232572284175162326302212121212111212121212121212121212121212121212121212112552222222222222222221126611116126611112126111116126666122236234333444443321111111111111111111111111111111261123 1 0,3333 0,3333 0,3333 0,082 0,8476 0,0704
2 5 5 4 4 5 6 3 26 1 5 2 1 2 1 2 5 4 4 4 4 7 14 7 2 2 4 3 6 6 6 6 6 6 6 6 6 5 4 11 10 2 2 3 6 4 7 2 28 5 17 4 16 2 32 6 30 2 2 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 3 6 6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 6 12 12 12 12 12 12 12 12 12 1 12 12 12 12 12 12 12 1 12 12 1 2 8 8 6 7 2 7 7 8 8 8 7 3 6 4 6 6 5 6 6 3 5 4 6 3 12 1 12 12 12 12 12 12 12 1 12 12 12 12 12 12 17 3 3 8 3 2394 2554456326152121254444714722436666666665411102236472285174162326302212121212121212121212121212121212121212121212121212113662222222222222221261212121212121212121121212121212121121212886727788873646656635463121121212121212121121212121212173383 1 0,3333 0,3333 0,3333 0 1 0
1 4 5 2 1 1 6 1 26 4 2 2 2 2 1 5 5 1 1 4 5 7 2 3 2 1 1 1 2 5 1 2 2 2 2 1 5 1 2 4 6 2 1 3 3 4 7 2 28 3 17 5 16 1 22 2 8 2 2 6 1 4 4 1 8 1 8 1 12 6 1 4 5 6 11 12 12 12 12 12 1 1 1 12 11 3 4 5 2 2 2 2 2 1 2 2 2 2 2 2 1 1 2 2 2 4 11 11 11 11 6 6 1 1 6 9 2 1 1 1 1 6 1 6 1 1 4 6 6 5 5 5 6 5 5 5 4 4 4 4 4 2 2 3 3 3 4 4 2 4 4 1 5 7 3 6 6 2 8 8 4 4 7 2 4 4 4 4 4 6 10 8 1 2395 145211612642222155114572321112512222151246213347228317516122282261441818112614561112121212121111211345222221222222112224111111116611692111161611466555655544444223334424415736628844724444461081 1 0,3333 0,3333 0,3333 0,3966 0 0,6034
1 3 5 1 1 1 7 3 26 2 5 5 2 1 5 2 5 2 2 1 1 2 9 2 2 1 2 2 1 2 1 1 1 5 5 1 2 1 1 5 1 2 2 1 2 4 7 1 8 2 9 1 1 1 8 2 22 2 2 1 12 12 6 1 1 12 1 9 12 6 11 12 1 12 12 12 12 12 12 12 9 12 12 12 11 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 1 1 1 1 1 1 1 11 1 6 1 6 7 7 6 6 12 1 1 1 1 6 1 1 2 1 6 1 2 6 1 1 2 1 1 1 1 2 1 2 2 4 1 2 4 1 2 1 6 6 1 1 4 6 6 8 1 8 8 6 9 6 4 4 1 5 8 3 2396 13511173262552152522112922122121115512115122124718291118222221121261112191261112112121212121212912121211555222222222222122121111111111616776612111161121612611211112122412412166114668188696441583 1 0,3333 0,3333 0,3333 0,3444 0,1007 0,5549
1 3 5 3 4 4 10 4 26 2 4 1 4 1 1 4 4 1 2 1 4 7 14 4 2 2 1 2 4 2 2 2 2 1 4 1 4 1 1 5 4 1 1 3 2 4 7 2 28 5 9 4 16 2 32 6 30 2 2 1 12 4 12 6 12 12 3 6 12 12 6 12 4 12 12 12 12 12 5 5 6 12 12 12 11 7 3 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 6 3 1 2 4 2 2 9 4 3 6 3 12 8 12 12 12 3 4 4 1 2 2 1 2 1 2 1 2 5 2 1 4 2 3 1 1 2 1 2 3 2 1 2 4 1 2 6 6 7 6 5 5 8 8 4 4 6 6 5 4 3 4 4 1 5 8 10 2397 135344104262414114412147144221242222141411541132472285941623263022112412612123612126124121212121255612121211735222222222222222126312422943631281212123441221212125214231121232124126676558844665434415810 1 0,3333 0,3333 0,3333 0 0,1351 0,8649
2 3 5 1 1 1 6 1 26 2 4 1 4 1 2 2 5 1 1 1 1 3 6 4 2 2 1 2 4 4 1 5 4 4 4 5 4 1 1 4 1 2 1 3 2 1 1 2 28 5 1 1 1 2 32 6 30 2 1 4 6 6 5 7 12 8 5 12 12 12 6 7 7 12 12 6 5 8 7 6 6 10 12 12 11 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 9 3 10 4 4 9 1 9 9 3 11 8 10 12 12 12 4 1 3 3 1 2 2 3 3 4 2 3 5 3 2 5 4 2 2 2 3 3 4 4 4 3 3 4 4 1 3 3 4 3 8 4 11 11 3 3 3 4 3 3 3 3 1 5 11 8 1 2398 2351116126241412251111364221244154445411412132112285111232630214665712851212126771212658766101212117552222222222222222249310449199311810121212413312233423532542223344433441334384111133343333151181 1 0,3333 0,3333 0,3333 0 0,0023 0,9977
2 2 5 3 2 1 10 4 26 4 4 4 4 4 4 5 5 1 2 1 1 2 8 4 2 2 2 2 2 4 2 5 1 2 4 4 5 2 2 5 4 1 2 3 2 3 7 2 28 3 9 3 16 2 32 6 30 2 2 1 12 12 12 3 12 12 3 12 12 12 3 12 4 12 2 3 12 12 12 12 12 12 3 12 11 8 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 3 12 1 1 1 3 11 3 1 1 12 12 5 12 12 12 4 1 12 12 1 2 2 2 2 2 2 2 3 2 1 3 2 2 2 1 3 2 2 3 2 1 3 3 2 1 5 3 2 1 4 3 3 3 3 1 3 3 1 2 1 1 4 5 5 8 16 2399 225321104264444445512112842222242512445225412323722839316232630221121212312123121212312412231212121212123121182422222222222222222531211131131112125121212411212122222223213222132232133215321433331331211455816 1 0,3333 0,3333 0,3333 0,0665 0,2967 0,6368
1 4 5 3 3 1 2 3 26 1 5 1 2 1 1 2 4 1 1 1 1 2 10 2 2 2 1 1 1 1 1 1 1 1 4 1 5 1 2 4 4 2 2 1 2 1 2 2 28 4 9 1 2 2 32 6 30 2 2 10 1 2 12 1 12 12 1 12 12 12 3 12 4 1 12 3 2 12 2 1 12 3 12 12 11 7 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 9 12 12 2 2 6 11 1 9 11 2 1 12 1 1 12 1 1 12 1 1 3 4 6 6 6 4 5 2 2 1 4 3 1 4 2 4 3 3 4 4 3 4 2 2 2 1 1 1 1 1 3 3 5 4 3 3 2 2 2 1 1 17 3 3 8 3 2400 14533123261512112411112102221111111141512442212122284912232630221012121121211212123124112321221123121211722222222222222222224912122261119112112111211121134666452214314243344342221111133543322211173383 1 0,3333 0,3333 0,3333 0,3962 0,1993 0,4045
2 4 5 2 3 2 8 1 26 1 4 2 1 1 1 1 2 1 1 1 9 7 13 4 2 2 1 1 1 1 1 2 1 1 2 2 5 1 2 2 1 4 2 4 2 9 7 3 28 5 15 9 16 2 32 6 30 2 2 14 12 13 13 13 14 13 13 13 12 14 14 14 13 2 13 14 13 13 13 13 13 13 3 13 12 8 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 14 14 14 14 14 14 14 14 14 14 14 14 14 1 14 14 14 14 14 2 14 1 1 3 3 4 3 3 8 8 2 3 3 1 1 1 3 3 3 4 6 1 1 6 6 1 6 6 7 9 9 6 11 11 11 9 9 11 11 11 11 6 18 1 5 8 1 2401 245232812614211112111971342211111211225122142429732851591623263022141213131314131313121414141321314131313131313313128552222222222222221221414141414141414141414141411414141414214113343388233111333461166166799611111199111111116181581 1 0,3333 0,3333 0,3333 0,0183 0,8528 0,1289
2 6 5 3 2 2 6 1 26 3 2 1 2 1 3 1 1 1 1 1 1 2 11 5 2 1 3 2 2 3 2 1 1 1 1 1 5 1 1 3 1 2 2 3 3 1 2 1 27 5 9 1 2 2 32 6 4 2 2 1 2 3 2 3 2 3 2 6 2 2 6 3 3 3 2 1 2 2 3 2 2 3 2 3 2 7 5 5 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 1 2 1 1 1 1 1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 4 2 1 3 2 1 1 1 2 1 3 3 1 1 1 3 1 2 10 3 6 2 2 1 3 3 2 1 1 1 3 3 1 1 2 3 3 8 1 2402 26532261263212131111112115213223211111511312233121275912232642212323232622633321223223232755222212222122222121111111111111111111111112111114213211121331113121036221332111331123381 1 0,3333 0,3333 0,3333 0,515 0 0,485
2 5 5 2 4 5 10 4 26 2 4 1 4 1 4 2 1 1 2 1 1 2 6 4 2 1 1 1 2 2 1 2 2 2 2 4 2 1 2 6 8 1 2 1 2 1 2 2 28 2 9 1 2 2 32 6 4 2 2 11 12 11 12 11 12 12 12 12 12 12 12 12 11 12 12 12 11 12 12 12 12 12 12 12 11 3 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 12 1 6 1 11 11 11 12 1 12 1 12 1 12 12 12 1 12 6 1 1 1 1 1 3 1 1 1 1 1 3 1 1 1 1 1 1 1 2 1 1 1 1 1 1 4 1 7 6 9 6 6 11 6 6 6 4 8 8 8 8 17 5 3 8 10 2403 25524510426241414211211264211122122224212681212122282912232642211121112111212121212121212111212121112121212121212113552222222222222222221112161111111121121121121212112611111311111311111112111111417696611666488881753810 1 0,3333 0,3333 0,3333 0,0682 0,6047 0,3271
2 2 5 3 2 3 2 1 26 2 4 2 2 2 4 4 4 1 1 1 7 7 5 4 2 2 1 2 2 2 2 2 2 4 2 2 2 1 2 5 5 2 3 1 2 8 7 2 28 4 13 1 15 2 32 6 30 2 2 1 12 12 12 1 12 12 6 12 12 12 8 8 6 12 12 12 12 12 12 12 12 12 12 12 11 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 6 12 2 6 1 1 8 4 1 1 1 1 2 12 12 1 1 1 12 1 1 2 1 2 2 2 1 2 3 2 1 3 1 4 1 2 2 2 2 4 3 2 2 4 3 3 9 3 8 5 6 6 11 8 6 6 6 6 9 7 6 6 4 2 6 8 1 2404 225323212624222444111775422122222242221255231287228413115232630221121212112126121212886121212121212121212121211755222222222222222122612261184111121212111121121222123213141222243224339385661186666976642681 1 0,3333 0,3333 0,3333 0,1238 0,2383 0,6379
1 5 5 1 1 2 1 3 26 2 2 1 5 1 2 1 1 1 1 9 9 7 6 4 2 1 1 1 1 5 1 2 1 1 4 1 2 1 2 4 4 2 2 4 2 1 1 2 28 2 17 1 1 2 32 6 4 2 1 1 2 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 9 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 1 1 1 2 1 6 4 4 2 1 6 2 2 2 1 1 1 1 1 1 3 2 2 4 3 5 2 3 5 3 1 4 2 2 2 1 3 3 2 4 4 2 2 4 2 1 1 1 1 2 2 1 4 3 5 3 5 4 1 2 1 1 14 4 3 8 4 2405 1551121326221512111199764211115121141212442242112282171123264211222222122222122222222222295522222222222222222411121644216222111111322435235314222133244224211112214353541211144384 1 0,3333 0,3333 0,3333 0,4584 0 0,5416
1 7 5 4 4 4 4 3 26 1 5 1 1 1 1 1 2 1 2 1 1 3 7 4 2 2 3 1 1 2 2 4 1 4 1 1 5 1 2 10 11 2 2 5 2 1 2 2 28 5 13 1 2 2 32 6 30 2 2 2 9 10 2 11 4 1 2 11 4 1 7 4 6 6 4 4 6 5 9 3 9 11 5 1 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 2 4 7 11 4 11 9 6 1 6 4 4 5 4 1 9 10 2 7 8 2 3 1 1 3 2 3 3 2 1 5 2 2 3 2 3 2 4 4 2 3 3 3 2 1 6 9 10 11 7 11 10 11 8 11 7 6 9 5 10 8 1 6 11 8 1 2406 175444432615111112121137422311224141151210112252122285131223263022291021141211417466446593911512332222222222222222225124711411961644541910278231132332152232324423332169101171110118117695108161181 1 0,3333 0,3333 0,3333 0,1463 0,0976 0,7562
1 2 5 2 3 2 10 4 26 1 4 1 3 1 3 2 4 1 1 1 1 3 6 3 2 1 1 2 1 5 1 5 1 4 1 1 4 1 2 5 1 2 2 3 1 1 4 2 28 5 11 1 2 2 32 6 21 2 2 3 6 7 7 2 6 6 6 7 2 7 6 5 5 4 8 3 7 8 6 7 6 6 6 6 7 7 5 5 2 1 2 2 2 2 1 1 2 2 2 2 2 1 1 1 2 2 6 6 8 6 2 4 4 1 6 8 4 3 1 4 3 4 1 3 4 4 1 2 2 6 5 6 3 4 3 3 2 6 5 3 1 2 4 3 4 4 4 2 3 2 2 1 8 6 6 9 8 4 6 5 5 2 6 6 4 3 3 12 8 4 6 8 16 2407 1252321042614131324111136321121515141141251223114228511122326212236772666727655483786766667755212222112222211122668624416843143413441226563433265312434442322186698465526643312846816 1 0,3333 0,3333 0,3333 0,0627 0 0,9373
2 3 5 3 3 3 4 3 26 1 2 3 2 1 1 1 1 2 4 1 1 4 6 4 2 2 1 1 4 3 2 2 2 2 2 2 1 1 2 5 5 2 2 3 2 1 2 4 28 4 3 1 2 2 32 6 30 2 2 4 9 8 5 4 6 5 8 5 6 5 6 8 6 7 7 7 7 9 6 6 6 7 7 6 6 9 5 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 7 2 6 4 3 5 8 7 5 6 6 6 6 6 6 6 4 5 6 5 2 2 3 3 3 3 2 2 4 3 3 7 2 1 2 3 3 2 1 4 3 2 2 3 3 3 3 4 5 4 6 4 9 6 4 3 2 6 3 4 3 3 2 2 3 8 3 2408 235333432612321111241146422114322222211255223212428431223263022498546585656867777966677669532222222222222221227264358756666666456522333322433721233214322333345464964326343322383 1 0,3333 0,3333 0,3333 0 0,0164 0,9836
1 4 5 4 4 2 4 1 26 1 2 1 5 1 1 1 5 1 2 5 5 7 14 5 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 7 1 1 3 3 1 2 1 24 5 17 1 2 1 4 3 30 2 2 11 6 11 1 11 1 1 11 1 1 1 1 11 11 1 1 6 1 11 5 6 1 1 1 12 1 1 1 5 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 11 1 1 11 11 11 1 11 11 11 11 1 1 11 1 1 11 11 1 11 11 2 6 6 6 6 6 6 1 5 6 6 6 4 4 4 4 4 4 4 4 2 4 1 3 2 1 1 1 1 1 1 1 1 1 1 1 11 1 1 1 1 12 5 13 2 2 2409 1454424126121511151255714522121111111111127113312124517121433022116111111111111111111161115611112111522222222222221222111111111111111111111111111111111112666666156664444444424132111111111111111111251322 1 0,3333 0,3333 0,3333 0,9604 0 0,0396
1 4 5 4 4 3 4 1 26 1 5 1 2 2 1 2 1 4 3 5 5 7 14 5 2 1 1 2 1 5 4 1 1 1 1 1 1 1 1 8 5 2 1 3 2 1 2 1 4 1 17 1 2 2 32 6 4 2 2 6 12 7 12 9 5 5 5 1 12 12 12 9 12 12 12 9 8 3 9 8 5 9 5 12 11 9 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 5 9 2 5 2 5 5 5 2 8 3 3 2 2 3 4 3 8 2 3 6 2 2 2 2 2 2 2 2 2 2 2 2 3 1 1 3 4 4 4 4 4 4 4 4 1 11 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7 7 2 5 1 2 2410 14544341261512212143557145211215411111111852132121411712232642261271295551121212912121298398595121192422222222222222222159252555283322343823622222222222231134444444411188888888888888772512 1 0,3333 0,3333 0,3333 0,0342 0,1739 0,7919
2 4 5 1 2 2 10 4 26 1 2 4 1 1 1 1 4 1 2 1 1 1 6 4 1 1 1 2 2 5 1 2 2 1 5 5 5 1 2 5 1 1 1 3 5 1 2 1 4 4 5 1 2 5 4 3 6 2 2 9 9 6 12 10 12 12 8 12 12 12 7 12 8 5 12 12 12 12 7 12 12 7 12 12 11 3 5 5 1 2 2 2 2 2 1 1 2 2 2 2 2 1 2 1 1 5 8 7 3 6 9 4 6 6 4 10 1 3 11 12 12 12 1 7 3 1 1 2 2 3 4 6 2 2 6 2 1 5 3 2 1 1 3 3 3 3 4 2 1 4 2 2 4 6 8 9 9 9 10 10 8 1 7 8 7 8 9 8 7 3 5 2 16 2411 24512210426124111141211164111225122155512511135121445125436229961210121281212127128512121212712127121211355122222112222212115873694664101311121212173112234622621532113333421422468999101081787898735216 1 0,3333 0,3333 0,3333 0,0287 0 0,9713
